User;Follower Count;First Tweet Date;Last Tweet Date;Time Between T1 Tn;Avg Tweets Per Day;Tweet Total;Retweet Total;Favorite Total;Avg Favorites;Average Retweets;Avg Inter Per Tweet;Avg Int Per Tweet Per Follower
UPS;186349;2017-10-03 16:32:45;2017-09-29 15:53:48;4;50.0;200;156;494;2.47;0.78;162.5;0.0008720197049621946
girlprpage;185346;2017-08-10 23:47:30;2014-10-04 04:33:11;1041;0.19116234390009607;199;22109;41;0.20603015075376885;111.10050251256281;21.2776176753122;0.00011479944360985508
CasaferanzaAfri;185427;2017-09-28 09:21:34;2017-06-25 20:28:58;94;2.127659574468085;200;2859;35;0.175;14.295;30.78723404255319;0.0001660342562979134
empleate;185137;2017-09-27 18:55:32;2017-05-24 18:11:18;126;1.5873015873015872;200;27454;696;3.48;137.27;223.4126984126984;0.001206742565844204
AudemarsPiguet;186067;2017-10-03 15:04:24;2017-03-13 16:47:20;203;0.9852216748768473;200;4466;17250;86.25;22.33;106.97536945812809;0.000574929296748634
tide;184959;2017-10-03 16:24:26;2017-03-07 13:04:29;210;0.9523809523809523;200;2820;4061;20.305;14.1;32.766666666666666;0.00017715637880106762
Insanity;184173;2017-06-15 13:01:28;2016-05-11 16:05:06;399;0.5012531328320802;200;3490;10521;52.605;17.45;35.11528822055138;0.00019066469146156807
msPartner;184669;2017-10-03 03:33:40;2017-07-14 16:48:00;80;2.5;200;10576;4379;21.895;52.88;186.9375;0.0010122841408141052
luxuryliaisons_;183661;2017-10-03 16:32:51;2017-10-03 11:38:26;1;200.0;200;2;5;0.025;0.01;7.0;3.8113698607761036e-05
PlasticBank;183409;2017-10-03 15:43:15;2017-03-28 18:06:32;188;1.0585106382978724;199;11821;2701;13.57286432160804;59.402010050251256;77.24468085106383;0.0004211607982763323
askairasia;184293;2017-10-03 09:59:01;2017-10-03 05:52:14;1;200.0;200;10;9;0.045;0.05;19.0;0.00010309669927778049
pinchme;184348;2017-10-03 15:30:01;2017-07-20 14:52:23;75;2.6666666666666665;200;4833;22919;114.595;24.165;370.02666666666664;0.0020072182321840574
jaybirdsport;185863;2017-10-03 16:31:55;2017-09-07 21:18:00;25;8.0;200;216;556;2.78;1.08;30.88;0.0001661438801698025
dainese;182197;2017-10-01 12:13:43;2017-03-26 20:07:27;188;1.0585106382978724;199;10426;13288;66.77386934673366;52.391959798994975;126.13829787234043;0.0006923181933420442
PlayStation_ME;183378;2017-10-03 16:33:12;2017-10-02 01:56:52;1;200.0;200;371;122;0.61;1.855;493.0;0.0026884359083423313
Grasswire;181677;2017-10-02 21:47:55;2017-08-21 14:43:30;42;4.761904761904762;200;1625;504;2.52;8.125;50.69047619047619;0.0002790142736310936
avast_antivirus;180905;2017-10-03 14:29:56;2017-07-31 04:31:50;64;3.125;200;1039;1114;5.57;5.195;33.640625;0.00018595740858461622
ViatorTravel;179711;2017-10-03 00:00:27;2017-08-22 18:50:24;41;4.878048780487805;200;122;199;0.995;0.61;7.829268292682927;4.356588240387581e-05
audisport;179845;2017-10-03 16:02:42;2017-09-23 14:36:46;10;20.0;200;3011;8437;42.185;15.055;1144.8000000000002;0.006365481386749702
symantec;179482;2017-10-03 16:30:03;2017-09-08 15:36:36;25;8.0;200;1235;807;4.035;6.175;81.68;0.0004550874182369263
barcelohoteles;178970;2017-10-03 16:13:50;2017-08-31 15:15:18;33;6.0606060606060606;200;265;566;2.83;1.325;25.181818181818183;0.00014070413019957637
EntWire;177951;2016-06-24 01:54:59;2015-02-09 03:25:42;500;0.4;200;735;545;2.725;3.675;2.56;1.4385982658147468e-05
MicrosoftPress;178160;2017-10-03 16:00:01;2017-05-26 14:52:55;130;1.5384615384615385;200;2561;1030;5.15;12.805;27.623076923076923;0.00015504645780802044
Starburst;178450;2017-09-22 14:00:18;2017-02-02 23:37:18;231;0.8658008658008658;200;11694;31262;156.31;58.47;185.95670995670997;0.001042066180760493
NikeSupport;177765;2017-10-03 15:42:58;2017-09-30 13:57:59;3;66.66666666666667;200;2;12;0.06;0.01;4.666666666666667;2.625188685436766e-05
MuscleTech;176373;2017-10-03 16:14:24;2017-09-12 00:39:40;21;9.523809523809524;200;263;633;3.165;1.315;42.666666666666664;0.00024191155486761955
ScholarshipsEU;177980;2017-10-03 15:00:42;2017-09-22 10:00:02;11;18.181818181818183;200;3573;22;0.11;17.865;326.8181818181818;0.0018362635229698945
ecPapst;175931;2017-08-11 13:52:48;2016-10-27 09:50:02;288;0.6944444444444444;200;4;7;0.035;0.02;0.03819444444444445;2.1709900156563908e-07
FragranceON_com;176144;2017-03-17 18:41:14;2014-11-21 22:01:38;846;0.23167848699763594;196;20556;6745;34.41326530612245;104.87755102040816;32.27068557919622;0.0001832062720228689
ClubWolfenstein;175484;2015-10-22 13:00:04;2015-03-23 20:35:36;212;0.9433962264150944;200;32;0;0.0;0.16;0.1509433962264151;8.601547504411518e-07
tecnbiz;175826;2017-10-03 15:46:44;2017-09-29 12:53:40;4;50.0;200;2191;1739;8.695;10.955;982.5;0.005587910775425705
sizeofficial;176124;2017-10-03 16:00:05;2017-08-27 08:00:01;37;5.405405405405405;200;899;5068;25.34;4.495;161.27027027027026;0.0009156632274435639
adidasGolf;175868;2017-10-03 16:16:02;2017-06-08 16:07:44;117;1.6666666666666667;195;12347;7225;37.05128205128205;63.31794871794872;167.28205128205127;0.0009511795851550667
nest;175304;2017-10-03 15:45:01;2017-09-25 13:21:25;8;25.0;200;79;205;1.025;0.395;35.5;0.00020250536211381372
DataCorpLTD;174324;2017-10-03 16:00:09;2017-07-29 21:38:09;65;3.076923076923077;200;109483;1819;9.095;547.415;1712.3384615384616;0.009822735030967977
DailyCupofYoga;173903;2017-10-01 23:34:29;2016-05-22 11:02:11;497;0.4024144869215292;200;5072;7052;35.26;25.36;24.394366197183096;0.0001402757065558564
Pantene;173572;2017-10-02 16:13:08;2017-06-26 01:16:45;98;2.0408163265306123;200;6412;10718;53.59;32.06;174.79591836734693;0.001007051358325922
qwertee;172882;2017-10-03 13:00:02;2017-09-21 11:25:39;12;16.666666666666668;200;56814;21672;108.36;284.07;6540.5;0.03783216297821636
Kardashians;172435;2017-09-03 20:57:28;2015-05-21 03:27:54;836;0.23803827751196172;199;261764;16748;84.1608040201005;1315.3969849246232;333.1483253588517;0.0019320226482955995
virgingalactic;171960;2017-10-01 18:52:28;2016-11-30 22:03:48;304;0.6578947368421053;200;13252;21207;106.035;66.26;113.35197368421052;0.0006591763996523059
MIUMIUofficial;172267;2017-10-03 08:59:37;2016-06-23 12:17:03;466;0.4291845493562232;200;8264;24632;123.16;41.32;70.59227467811158;0.00040978408330157013
Lufthansa_USA;171508;2017-10-03 14:35:10;2017-08-25 19:46:43;38;5.2631578947368425;200;481;2428;12.14;2.405;76.55263157894737;0.00044635020861386856
Jetstar_Japan;171996;2017-10-03 08:00:03;2017-06-29 08:13:55;95;2.094736842105263;199;3168;5806;29.175879396984925;15.919597989949748;94.46315789473684;0.0005492171788572806
zoomccom;171201;2017-09-07 10:55:25;2016-05-26 20:41:30;468;0.42735042735042733;200;2009;106;0.53;10.045;4.519230769230769;2.6397221799117814e-05
SUBWAYArabia;172246;2017-10-01 07:30:39;2017-09-23 11:28:27;7;28.571428571428573;200;673;200;1.0;3.365;124.71428571428571;0.0007240475001700226
visualographyco;170846;2017-10-03 16:32:51;2017-10-01 12:02:42;2;100.0;200;149;271;1.355;0.745;210.0;0.00122917715369397
Gogo;175707;2017-10-03 15:25:16;2017-09-22 22:03:37;10;20.0;200;124;487;2.435;0.62;61.1;0.00034773799564046963
PublicityAsia;170336;2017-08-21 10:12:17;2016-09-12 10:47:32;342;0.5847953216374269;200;13949;43;0.215;69.745;40.91228070175438;0.00024018575463645022
zCastleville;169874;2014-01-14 05:18:34;2012-06-14 22:38:09;578;0.34429065743944637;199;2418;558;2.8040201005025125;12.150753768844222;5.14878892733564;3.0309458347573143e-05
