User "Follower Count" "First Tweet Date" "Last Tweet Date" "Time Between T1 Tn" "Avg Tweets Per Day" "Tweet Total" "Retweet Total" "Favorite Total" "Avg Favorites" "Average Retweets" "Avg Inter Per Tweet" "Avg Int Per Tweet Per Follower"
BBCBreaking 34675402 "2017-09-23 20:36:52" "2017-08-25 19:31:00" 29 6.896551724137931 200 209446 206991 1034.955 1047.23 14359.896551724138 0.00041412343400443164
BrunoMars 34844016 "2017-09-23 06:02:45" "2017-04-30 13:34:53" 145 1.3793103448275863 200 618862 2611106 13055.53 3094.31 22275.641379310346 0.0006392960380717982
narendramodi 34530692 "2017-09-23 16:43:15" "2017-09-15 11:11:40" 8 25.0 200 340611 1495290 7476.45 1703.055 229487.625 0.006645902868091957
NiallOfficial 34166218 "2017-09-23 23:35:14" "2017-06-25 23:37:00" 89 2.247191011235955 200 3965284 11207049 56035.245 19826.42 170475.65168539324 0.004989596790765464
espn 33540230 "2017-09-23 23:49:52" "2017-09-14 21:02:56" 9 22.22222222222222 200 291671 497967 2489.835 1458.355 87737.55555555556 0.002615890098414816
onedirection 31857191 "2017-05-11 17:16:50" "2016-05-18 17:25:35" 357 0.5574229691876751 199 6733393 6491244 32619.316582914573 33836.14572864322 37043.80112044817 0.0011628081433936901
wizkhalifa 31992313 "2017-09-23 18:54:17" "2017-06-26 22:20:28" 88 2.272727272727273 200 1021124 2394239 11971.195 5105.62 38810.943181818184 0.0012131333918187842
LilTunechi 31340822 "2017-09-18 22:51:30" "2016-10-13 22:07:12" 340 0.5882352941176471 200 563849 1348966 6744.83 2819.245 5625.926470588235 0.00017950794240777205
Harry_Styles 31174079 "2017-09-19 16:38:09" "2015-08-09 23:22:39" 771 0.2594033722438392 200 30831754 51865405 259327.025 154158.77 107259.60959792478 0.003440666510081173
Pink 30397204 "2017-09-23 03:43:37" "2017-07-29 21:19:25" 55 3.6363636363636362 200 1534473 778286 3891.43 7672.365 42050.163636363635 0.001383356299361074
SrBachchan 29576628 "2017-09-23 13:36:28" "2017-09-10 16:50:58" 12 16.583333333333332 199 44952 455715 2290.025125628141 225.8894472361809 41722.25 0.0014106493140462124
Adele 28712999 "2017-09-04 16:31:17" "2011-07-08 14:23:48" 2250 0.08888888888888889 200 1652492 4110279 20551.395 8262.46 2561.2315555555556 8.920111603652254e-05
aliciakeys 28346098 "2017-09-23 15:25:39" "2017-04-11 16:22:05" 164 1.2195121951219512 200 224076 697371 3486.855 1120.38 5618.579268292683 0.0001982134990252515
KAKA 28205406 "2017-09-23 21:07:33" "2016-05-27 16:18:47" 484 0.4132231404958678 200 236004 473121 2365.605 1180.02 1465.1342975206612 5.194515893586716e-05
iamsrk 28381031 "2017-09-18 23:54:19" "2017-07-21 19:27:51" 59 3.389830508474576 200 458961 2143042 10715.21 2294.805 44101.745762711864 0.0015539162676194485
Louis_Tomlinson 28242815 "2017-09-23 23:09:57" "2017-06-24 08:33:26" 91 2.197802197802198 200 4973846 12099077 60495.385 24869.23 187614.53846153847 0.006642912133990131
LiamPayne 27916180 "2017-09-23 19:44:08" "2017-06-07 08:37:31" 108 1.8518518518518519 200 3675237 8436535 42182.675 18376.185 112146.03703703704 0.004017241507865225
danieltosh 27499860 "2017-09-23 15:06:44" "2017-04-11 19:22:12" 164 1.2195121951219512 200 107812 451752 2258.76 539.06 3411.9756097560976 0.0001240724719964428
ActuallyNPH 27438171 "2017-09-21 23:51:48" "2016-10-12 01:50:41" 344 0.5813953488372093 200 189528 1231145 6155.725 947.64 4129.863372093023 0.00015051525745258396
NBA 26468845 "2017-09-23 23:20:20" "2017-09-16 14:01:21" 7 28.571428571428573 200 119110 85104 425.52 595.55 29173.428571428572 0.0011021798862560332
EmmaWatson 26396394 "2017-09-23 18:08:05" "2016-06-24 15:31:46" 456 0.43859649122807015 200 1385884 3431448 17157.24 6929.42 10564.32456140351 0.0004002184753494553
NASA 26294992 "2017-09-23 23:49:29" "2017-09-12 23:23:46" 11 18.181818181818183 200 262750 390571 1952.855 1313.75 59392.81818181818 0.002258712160164117
